2000.0,51.467899322509766,48.492435455322266,2.9754638671875
1968000.0,49.850467681884766,51.147464752197266,-1.2969970703125
4261000.0,48.934940338134766,50.018314361572266,-1.0833740234375
6892000.0,52.337650299072266,48.400882720947266,3.936767578125
9481000.0,55.541996002197266,50.262454986572266,5.279541015625
12660000.0,56.335453033447266,53.894046783447266,2.44140625
14549000.0,56.442264556884766,56.915287017822266,-0.4730224609375
16676000.0,55.877689361572266,55.999759674072266,-0.1220703125
18799000.0,55.282596588134766,55.831912994384766,-0.54931640625
21150000.0,55.236820220947266,54.901126861572266,0.335693359375
23481000.0,54.687503814697266,55.374149322509766,-0.6866455078125
25869000.0,53.848270416259766,54.229740142822266,-0.3814697265625
28747000.0,53.146366119384766,53.649906158447266,-0.5035400390625
31163000.0,52.948001861572266,52.841190338134766,0.1068115234375
33137000.0,52.948001861572266,52.764896392822266,0.18310546875
35237000.0,52.673343658447266,52.948001861572266,-0.274658203125
37539000.0,52.001956939697266,52.291873931884766,-0.2899169921875
39864000.0,50.140384674072266,51.773075103759766,-1.6326904296875
42349000.0,50.567630767822266,49.346927642822266,1.220703125
44890000.0,53.024295806884766,50.842288970947266,2.1820068359375
47399000.0,54.595951080322266,53.649906158447266,0.946044921875
49803000.0,55.084232330322266,54.672245025634766,0.4119873046875
52086000.0,55.053714752197266,55.206302642822266,-0.152587890625
54378000.0,54.443363189697266,54.824832916259766,-0.3814697265625
56884000.0,54.000858306884766,54.244998931884766,-0.244140625
59396000.0,53.695682525634766,53.741458892822266,-0.0457763671875
62018000.0,53.085330963134766,53.512577056884766,-0.42724609375
64505000.0,52.246097564697266,52.856449127197266,-0.6103515625
66905000.0,51.757816314697266,51.849369049072266,-0.091552734375
69818000.0,51.651004791259766,51.696781158447266,-0.0457763671875
73115000.0,50.964359283447266,51.452640533447266,-0.48828125
76776000.0,49.453739166259766,50.613407135009766,-1.15966796875
79705000.0,48.522953033447266,48.904422760009766,-0.3814697265625
82657000.0,52.597049713134766,48.217777252197266,4.3792724609375
85857000.0,54.611209869384766,52.017215728759766,2.593994140625
89190000.0,55.221561431884766,55.130008697509766,0.091552734375
92132000.0,54.290775299072266,55.145267486572266,-0.8544921875
95613000.0,53.878787994384766,53.955081939697266,-0.0762939453125
98384000.0,53.588871002197266,53.527835845947266,0.06103515625
101222000.0,52.658084869384766,53.634647369384766,-0.9765625
104279000.0,51.727298736572266,52.093509674072266,-0.3662109375
107665000.0,51.727298736572266,51.498416900634766,0.2288818359375
111027000.0,51.132205963134766,51.712039947509766,-0.579833984375
114537000.0,49.484256744384766,50.689701080322266,-1.2054443359375
117846000.0,49.011234283447266,48.980716705322266,0.030517578125
121190000.0,53.253177642822266,48.843387603759766,4.4097900390625
124521000.0,55.328372955322266,52.368167877197266,2.960205078125
127803000.0,55.374149322509766,55.862430572509766,-0.48828125
131368000.0,54.458621978759766,54.992679595947266,-0.5340576171875
134607000.0,54.351810455322266,54.183963775634766,0.1678466796875
137547000.0,53.451541900634766,54.244998931884766,-0.79345703125
140726000.0,52.551273345947266,53.039554595947266,-0.48828125
144060000.0,52.032474517822266,52.520755767822266,-0.48828125
147430000.0,51.940921783447266,51.605228424072266,0.335693359375
150785000.0,51.040653228759766,52.001956939697266,-0.9613037109375
154135000.0,48.660282135009766,50.506595611572266,-1.8463134765625
157166000.0,50.537113189697266,47.851566314697266,2.685546875
