2000,51.46789932,48.49243546,2.975463867
1968000,49.85046768,51.14746475,-1.29699707
4261000,48.93494034,50.01831436,-1.083374023
6892000,52.3376503,48.40088272,3.936767578
9481000,55.541996,50.26245499,5.279541016
12660000,56.33545303,53.89404678,2.44140625
14549000,56.44226456,56.91528702,-0.473022461
16676000,55.87768936,55.99975967,-0.122070313
18799000,55.28259659,55.83191299,-0.549316406
21150000,55.23682022,54.90112686,0.335693359
23481000,54.68750381,55.37414932,-0.686645508
25869000,53.84827042,54.22974014,-0.381469727
28747000,53.14636612,53.64990616,-0.503540039
31163000,52.94800186,52.84119034,0.106811523
33137000,52.94800186,52.76489639,0.183105469
35237000,52.67334366,52.94800186,-0.274658203
37539000,52.00195694,52.29187393,-0.289916992
39864000,50.14038467,51.7730751,-1.63269043
42349000,50.56763077,49.34692764,1.220703125
44890000,53.02429581,50.84228897,2.182006836
47399000,54.59595108,53.64990616,0.946044922
49803000,55.08423233,54.67224503,0.411987305
52086000,55.05371475,55.20630264,-0.152587891
54378000,54.44336319,54.82483292,-0.381469727
56884000,54.00085831,54.24499893,-0.244140625
59396000,53.69568253,53.74145889,-0.045776367
62018000,53.08533096,53.51257706,-0.427246094
64505000,52.24609756,52.85644913,-0.610351563
66905000,51.75781631,51.84936905,-0.091552734
69818000,51.65100479,51.69678116,-0.045776367
73115000,50.96435928,51.45264053,-0.48828125
76776000,49.45373917,50.61340714,-1.159667969
79705000,48.52295303,48.90442276,-0.381469727
82657000,52.59704971,48.21777725,4.379272461
85857000,54.61120987,52.01721573,2.593994141
89190000,55.22156143,55.1300087,0.091552734
92132000,54.2907753,55.14526749,-0.854492188
95613000,53.87878799,53.95508194,-0.076293945
98384000,53.588871,53.52783585,0.061035156
101222000,52.65808487,53.63464737,-0.9765625
104279000,51.72729874,52.09350967,-0.366210938
107665000,51.72729874,51.4984169,0.228881836
111027000,51.13220596,51.71203995,-0.579833984
114537000,49.48425674,50.68970108,-1.205444336
117846000,49.01123428,48.98071671,0.030517578
121190000,53.25317764,48.8433876,4.409790039
124521000,55.32837296,52.36816788,2.960205078
127803000,55.37414932,55.86243057,-0.48828125
131368000,54.45862198,54.9926796,-0.534057617
134607000,54.35181046,54.18396378,0.16784668
137547000,53.4515419,54.24499893,-0.793457031
140726000,52.55127335,53.0395546,-0.48828125
144060000,52.03247452,52.52075577,-0.48828125
147430000,51.94092178,51.60522842,0.335693359
150785000,51.04065323,52.00195694,-0.961303711
154135000,48.66028214,50.50659561,-1.846313477
157166000,50.53711319,47.85156631,2.685546875
160208000,53.64990616,51.13220596,2.517700195
163688000,54.76379776,54.07715225,0.686645508
166949000,54.36706924,54.91638565,-0.549316406
170268000,53.49731827,53.97034073,-0.473022461
173579000,53.28369522,53.22266006,0.061035156
177248000,52.12402725,53.19214249,-1.068115234
180696000,51.42212296,51.60522842,-0.183105469
183961000,51.17798233,51.31531143,-0.137329102
187243000,50.75073624,51.02539444,-0.274658203
190545000,49.01123428,50.43030167,-1.419067383
194027000,48.52295303,48.61450577,-0.091552734
197454000,52.41394424,48.32458878,4.089355469
200726000,54.4281044,52.09350967,2.334594727
204004000,54.73328018,54.94690323,-0.213623047
207037000,53.80249405,54.30603409,-0.503540039
210496000,53.52783585,53.63464737,-0.106811523
213894000,52.82593155,53.28369522,-0.457763672
217150000,51.75781631,52.56653214,-0.80871582
220438000,51.33057022,51.31531143,0.015258789
223748000,51.10168839,51.11694717,-0.015258789
226997000,50.27771378,51.01013565,-0.732421875
230890000,47.79053116,49.77417374,-1.983642578
234242000,51.14746475,47.02759171,4.119873047
237652000,54.5654335,50.7965126,3.768920898
241042000,55.63354874,54.65698624,0.9765625
244366000,55.06897354,55.86243057,-0.793457031
247748000,54.36706924,54.50439835,-0.137329102
251114000,54.04663467,54.36706924,-0.32043457
254304000,52.81067276,53.7262001,-0.915527344
257599000,52.18506241,52.32239151,-0.137329102
260853000,52.00195694,52.12402725,-0.122070313
264649000,51.42212296,51.74255753,-0.32043457
267564000,49.71313858,51.25427628,-1.541137695
270475000,49.33166885,49.17908096,0.152587891
273440000,53.16162491,49.20959854,3.952026367
276556000,55.55725479,52.82593155,2.731323242
279502000,56.13708878,55.89294815,0.244140625
282310000,55.63354874,56.07605362,-0.442504883
285130000,54.94690323,55.37414932,-0.427246094
287946000,54.77905655,54.61120987,0.16784668
290755000,53.87878799,54.76379776,-0.885009766
293702000,53.16162491,53.588871,-0.427246094
296671000,52.6123085,52.73437881,-0.122070313
299565000,52.44446182,52.55127335,-0.106811523
302643000,51.86462784,52.15454483,-0.289916992
305889000,49.65210342,51.68152237,-2.029418945
309247000,51.19324112,48.76709366,2.426147461
312721000,53.49731827,51.78833389,1.708984375
315798000,54.30603409,54.00085831,0.305175781
318811000,53.95508194,54.13818741,-0.183105469
322080000,53.34473038,53.84827042,-0.503540039
325208000,52.93274307,52.93274307,0
328233000,52.10876846,52.91748428,-0.80871582
331725000,51.13220596,51.62048721,-0.48828125
334817000,50.81177139,50.76599503,0.045776367
338275000,50.59814835,50.78125381,-0.183105469
341606000,49.72839737,50.29297256,-0.564575195
344910000,47.13440323,49.48425674,-2.349853516
348291000,50.76599503,46.31042862,4.455566406
351595000,54.67224503,48.98071671,5.69152832
354790000,55.99975967,52.90222549,3.09753418
358077000,55.541996,55.87768936,-0.335693359
361380000,54.73328018,55.34363174,-0.610351563
364518000,54.48913956,54.35181046,0.137329102
367754000,53.42102432,54.44336319,-1.022338867
371027000,52.71912003,52.99377823,-0.274658203
374443000,52.45972061,52.52075577,-0.061035156
377856000,52.13928604,52.24609756,-0.106811523
380605000,50.88806534,52.00195694,-1.113891602
383666000,49.16382217,50.20141983,-1.037597656
386621000,52.52075577,48.73657608,3.784179688
389635000,54.80957413,52.18506241,2.624511719
392929000,55.38940811,55.29785538,0.091552734
396552000,54.5654335,55.28259659,-0.717163086
399465000,54.07715225,54.07715225,0
402100000,53.89404678,54.03137589,-0.137329102
405210000,52.93274307,53.66516495,-0.732421875
408289000,51.92566299,52.56653214,-0.640869141
411877000,51.91040421,51.54419327,0.366210938
415025000,51.48315811,51.84936905,-0.366210938
418293000,50.00305557,51.25427628,-1.251220703
421694000,48.96545792,49.33166885,-0.366210938
425210000,53.68042374,48.75183487,4.928588867
428512000,55.90820694,52.56653214,3.341674805
431865000,56.19812393,56.25915909,-0.061035156
435106000,55.28259659,56.07605362,-0.793457031
438526000,54.96216202,54.77905655,0.183105469
441767000,54.12292862,55.00793839,-0.885009766
445091000,53.10058975,53.51257706,-0.411987305
448523000,52.85644913,52.90222549,-0.045776367
451816000,52.6123085,52.71912003,-0.106811523
455039000,51.635746,52.38342667,-0.747680664
458300000,49.39270401,51.2237587,-1.831054688
461358000,52.36816788,48.50769424,3.860473633
464849000,54.50439835,52.12402725,2.380371094
468108000,54.97742081,54.97742081,0
471364000,54.45862198,54.73328018,-0.274658203
474642000,53.69568253,54.24499893,-0.549316406
477846000,53.34473038,53.28369522,0.061035156
481328000,52.3376503,53.32947159,-0.991821289
484067000,51.72729874,51.72729874,0
487059000,51.31531143,51.66626358,-0.350952148
490196000,51.20849991,51.14746475,0.061035156
493555000,49.80469131,50.97961807,-1.174926758
496727000,47.89734268,49.28589249,-1.388549805
499590000,51.66626358,47.24121475,4.425048828
502494000,55.14526749,50.90332413,4.241943359
505449000,56.47278214,55.05371475,1.419067383
508140000,56.25915909,56.76269913,-0.503540039
510760000,55.48096085,55.9692421,-0.48828125
514419000,55.2673378,55.14526749,0.122070313
517237000,54.5654335,55.28259659,-0.717163086
520050000,53.64990616,54.12292862,-0.473022461
523254000,53.10058975,53.37524796,-0.274658203
526666000,52.91748428,52.87170792,0.045776367
530125000,52.10876846,52.71912003,-0.610351563
533393000,49.83520889,51.80359268,-1.968383789
536673000,52.42920303,48.90442276,3.524780273
539971000,54.80957413,52.39868546,2.410888672
543044000,55.49621964,55.31311417,0.183105469
546842000,54.76379776,55.32837296,-0.564575195
550123000,54.27551651,54.48913956,-0.213623047
553291000,53.75671768,53.97034073,-0.213623047
556620000,52.67334366,53.60412979,-0.930786133
560238000,52.04773331,52.36816788,-0.32043457
563782000,51.89514542,51.72729874,0.16784668
